week,date,day,std,subject1,competency1,playlist_link1,worksheet_link1,subject2,competency2,playlist_link2,worksheet_link2
11,2021-09-03,Friday ,III,English,Reading and Writing - The learner can write simple words,https://bit.ly/3c4URD8,https://bit.ly/3vwOleL,गणित,"संक्रियाओं की समझ- घटाव-1 से 9 तक संख्याओं का प्रयोग करते हुए घटाने की क्रिया करते हैं, जैसे- 9 वस्तुओं के समूह में से 3 वस्तुएँ निकालकर षेष वस्तुओं को गिनते है और निष्कर्ष निकालते हैं कि 9-3 = 6",https://bit.ly/3mPiZQ5,https://bit.ly/3iLUqkH
12,2021-09-06,Monday ,III,English,Reading and Writing - The learner can write simple words,https://bit.ly/3iVKipG,https://bit.ly/3iPJzGy,गणित,"संक्रियाओं की समझ- घटाव1 से 9 तक संख्याओं का प्रयोग करते हुए घटाने की क्रिया करते हैं, जैसे- 9 वस्तुओं के समूह में से 3 वस्तुएँ निकालकर षेष वस्तुओं को गिनते है और निष्कर्ष निकालते हैं कि 9-3 = 6",https://bit.ly/3zH5GVv,https://bit.ly/3cKIdZW
12,2021-09-07,Tuesday ,III,हिंदी,हिन्दी वर्णमाला के अक्षरों की आकृति और ध्वनि की पहचान करना।,https://bit.ly/3BRxTcR,https://bit.ly/3zUhHqw,English,The learner can write simple words,https://bit.ly/34uhn3W,https://bit.ly/3pYWF5Q
12,2021-09-08,Wednesday ,III,हिंदी,"लिखना- लिखना सीखने की प्रक्रिया के दौरान अपने विकासात्मक स्तर के अनुसार चित्रों , आड़ी-तिरछी रेखाओं (कीरम-काटे), अक्षर-आकृतियों, स्व-वर्तनी (इनवेंटिड स्पैलिंग) और स्व-नियंत्रित लेखन (कनवैंशनल राइटिंग) के माध्यम से सुनी हुई और अपने मन की बातों को अपने तरीके से लिखने का प्रयास करना l",https://bit.ly/2YCqYG9,https://bit.ly/3zSc5gj,English,Listening and Speaking - The learner can write simple words ,https://bit.ly/37A0PcL,https://bit.ly/3iN1NbY
12,2021-09-09,Thursday ,III,हिंदी,"लिखना- लिखना सीखने की प्रक्रिया के दौरान अपने विकासात्मक स्तर के अनुसार चित्रों , आड़ी-तिरछी रेखाओं (कीरम-काटे), अक्षर-आकृतियों, स्व-वर्तनी (इनवेंटिड स्पैलिंग) और स्व-नियंत्रित लेखन (कनवैंशनल राइटिंग) के माध्यम से सुनी हुई और अपने मन की बातों को अपने तरीके से लिखने का प्रयास करना l",https://youtu.be/JVQcRR2J3-c,https://bit.ly/2YzqaBK,गणित,संक्रियाओं की समझ- घटावप्रतीक चिन्ह् का उनयोग करते हुए 9 तक की संख्याओं कोे घटातेे है।,https://bit.ly/3BOUOW0,https://bit.ly/3cNb93p
12,2021-09-10,Friday ,III,English,Reading and Wriitng - The learner can write simple words,https://bit.ly/3toiduC,https://bit.ly/3iIPtJC,गणित,संक्रियाओं की समझ- घटाव-9 तक की संख्याओं का प्रयोग करते हुए दिन-प्रतिदिन में उपयोग होने वाले  घटाव के प्रष्नों को हल करते हैं।,https://bit.ly/3nekEPi,https://bit.ly/3gtl1Bw
13,2021-09-13,Monday ,III,English,Reading and writing - The learner can write 3 letter words,https://bit.ly/3c4URD8,https://bit.ly/2S05rnC,गणित,संक्रियाओं की समझ- जोड़- घटाव,https://bit.ly/3tq0yma,https://bit.ly/2SwogPM
13,2021-09-14,Tuesday ,III,हिंदी,"लिखना- लिखना सीखने की प्रक्रिया के दौरान अपने विकासात्मक स्तर के अनुसार चित्रों , आड़ी-तिरछी रेखाओं (कीरम-काटे), अक्षर-आकृतियों, स्व-वर्तनी (इनवेंटिड स्पैलिंग) और स्व-नियंत्रित लेखन (कनवैंशनल राइटिंग) के माध्यम से सुनी हुई और अपने मन की बातों को अपने तरीके से लिखने का प्रयास करना l",https://bit.ly/3llEEgp,https://bit.ly/2XanslB,English,Reading and writing - The learner can write 3 letter words,https://bit.ly/38Z8f9Z,https://bit.ly/35ul9KM
13,2021-09-15,Wednesday ,III,हिंदी,"पढ़ना औैर पढ़कर समझना- पढ़ी कहानी, कविताओं आदि में लिपि चिह्नों/शब्दों/वाक्यों आदि को देखकर और उनकी ध्वनियों को सुनकर, समझकर उनकी पहचान करना।",https://youtu.be/E11OAQnjRQw,https://bit.ly/3lefmkd,English,Reading and writing - The learner can write 3 letter words,https://bit.ly/3iVKuVW,https://bit.ly/3q8rPIg
13,2021-09-16,Thursday ,III,हिंदी,"लिखना- लिखना सीखने की प्रक्रिया के दौरान अपने विकासात्मक स्तर के अनुसार चित्रों , आड़ी-तिरछी रेखाओं (कीरम-काटे), अक्षर-आकृतियों, स्व-वर्तनी (इनवेंटिड स्पैलिंग) और स्व-नियंत्रित लेखन (कनवैंशनल राइटिंग) के माध्यम से सुनी हुई और अपने मन की बातों को अपने तरीके से लिखने का प्रयास करना l",https://youtu.be/5w1hjsp0_kk,https://bit.ly/3k0Yo9A,गणित,संख्या ज्ञान की समझ-1 से 50 तक की संख्या पहचानते है व लिखते है।,https://bit.ly/3C9oVrv,https://bit.ly/3ztayxv
